qid,docid,docno,text,query,score,rank
q_2,2846102,2846102,"April Henry Sorry, don't know why I didn't see this earlier. The Girl Who Was Supposed to Die is a stand alone book. I have written other teen thrillers: ShockmoreSorry, don't know why I didn't see this earlier.The Girl Who Was Supposed to Die is a stand alone book.I have written other teen thrillers: Shock Point, Torched, Girl Stolen, The Night She Disappeared, and The Body in the Woods. have written other teen thrillers: ShockmoreSorry, don't know why I didn't see this earlier. The Girl Who Was Supposed to Die is a stand alone book. I have written other teen thrillers: Shock Point, Torched, Girl Stolen, The Night She Disappeared, and The Body in the Woods.",Who performed Thriller,-120.17117463629418,100.0
q_2,7375396,7375396,"Vincent Leonard Price, Jr. (May 27, 1911  October 25, 1993) was an American actor, well known for his distinctive voice and performances in horror films. His career spanned other genres, including film noir, drama, mystery, thriller, and comedy.",Who performed Thriller,-120.17127463629419,101.0
q_2,3559775,3559775,"Scary movie directed by Keenen Ivory Wayans is a Horror/thriller comedy film which parodies a number of well known horror/thriller films such as The Sixth sense and Scream. Scary Movie falls in the Parody section of christian Metz Theory, this is because of the number of parodies made over certain thriller films.",Who performed Thriller,-120.20320522241434,102.0
q_2,272087,272087,"The Man Who Knew Too Much (1956 film) The Man Who Knew Too Much is a 1956 American suspense thriller film noir directed by Alfred Hitchcock, starring James Stewart and Doris Day. The film is Hitchcock's remake of his own 1934 film of the same name.",Who performed Thriller,-120.21554044049978,103.0
q_2,4467069,4467069,"NBC s new thriller series Blindspot tells the story of an enigmatic tattooed woman who is found in a bag in Times Square, her back leading to a number of clues to crimes around the city. The Jane Doe, played by Jaimie Alexander, doesnt know who she is or where shes been.",Who performed Thriller,-120.21554044049978,104.0
q_2,8695489,8695489,"All around enjoyable murder mystery and human interest drama. In Blood Work Eastwood plays an FBI agent, recovering from a heart transplant, who is asked by the sister of the murdered woman whose heart he received to find her killer.astwood is the Anti-Dirty Harry in this elegant and classy thriller... While it might not be the most stylish or fast paced manhunt thriller, Clint Eastwood's 'Blood Work' is still a very enjoyable piece of film.",Who performed Thriller,-120.28081121676796,105.0
q_2,136383,136383,White House Down is a 2013 American political action thriller film directed by Roland Emmerich about an assault on the White House by a paramilitary group and the Capitol Police Officer who tries to stop them.,Who performed Thriller,-120.28565421867636,106.0
q_2,2178379,2178379,"Hollywood: In the 2002 thriller starring Jodie Foster and Kristen Stewart, the actors play a mother-daughter duo who get stuck inside a panic room in their Upper West Side brownstone.",Who performed Thriller,-120.28565421867636,107.0
q_2,2498846,2498846,"Originally, Matt Damon and Ben Affleck wrote the screenplay as a thriller about a young man in the rough-and-tumble streets of South Boston who possesses a superior intelligence and is targeted by the FBI to become a G-Man.",Who performed Thriller,-120.28565421867636,108.0
q_2,4042830,4042830,I Am ZoZo is a psychological thriller about five young people who play with a Ouija board on Halloween and attract the attention of a malevolent demon. The film is based on real experiences... See full summary .,Who performed Thriller,-120.28565421867636,109.0
q_2,4443438,4443438,"Michael Jackson wrote the demo for 'Thriller', entitled 'Starlight'. Rod Temperton is the one who came up with the idea of changing this song to be like a scary movie. So technically, Michael didn't write it.",Who performed Thriller,-120.28565421867636,110.0
q_2,5860796,5860796,"Fracture new thriller movie trailers starring Anthony Hopkins, Ryan Gosling and Rosamund Pike about a man (Hopkins) who tried to murder his wife and is set free on a series of technicalities.",Who performed Thriller,-120.28565421867636,111.0
q_2,5976888,5976888,"Orphan Black is a Canadian science fiction thriller television series created by screenwriter Graeme Manson and director John Fawcett, starring Tatiana Maslany as several identical people who are clones.",Who performed Thriller,-120.28565421867636,112.0
q_2,6467848,6467848,"Anyway, coming in at No. 3behind Swift and One Directionis novelist James Patterson, who better set up a caricature-style booth at the airport where he churns out crime thrillers if he wants to top this list next year.",Who performed Thriller,-120.28565421867636,113.0
q_2,7045131,7045131,She is formerly the model who held case #24 on the US version of the television game show Deal or No Deal and also played FBI special agent Amy Jessup in FOX's sci-fi thriller Fringe.,Who performed Thriller,-120.28565421867636,114.0
q_2,778915,778915,"But Wilson's new film No Escape, which opens Wednesday, is no laughing matter. In the thriller, Wilson plays Jack Dwyer, an American businessman who has taken a job with a company in a Southeast Asian country.",Who performed Thriller,-120.28565421867636,115.0
q_2,8655013,8655013,"Balthazar is also a character in various movies and television shows. In the supernatural thriller movie, Constantine, Gavin Rossdale plays a half-demon named Balthazar, who is working with the son of Satan to take over Earth.",Who performed Thriller,-120.28565421867636,116.0
q_2,2371147,2371147,"How To Get Away With Murder is described as a sexy, suspense-driven legal thriller about a group of ambitious law students and their brilliant, mysterious criminal defense professor who become entangled in a murder plot that will rock their entire university and change the course of their lives.ow To Get Away With Murder is described as a sexy, suspense-driven legal thriller about a group of ambitious law students and their brilliant, mysterious criminal defense professor who become entangled in a murder plot that will rock their entire university and change the course of their lives.",Who performed Thriller,-120.30064080211065,117.0
q_2,3176233,3176233,"Shut In, a thriller starring Beth Riesgraf, also known as Intruders Shut In, a thriller starring Naomi Watts This disambiguation page lists articles associated with the title Shut-in.",Who performed Thriller,-120.31552269544747,118.0
q_2,4593046,4593046,Michael Jackson: Thriller (1983) A night at the movies turns into a nightmare when Michael and his date are attacked by a hoard of bloodthirsty zombies - only a Thriller can save them now.,Who performed Thriller,-120.31552269544747,119.0
q_2,7054410,7054410,"Did Jackson sell a billion records, or even seven hundred and fifty million? Sure, Thriller sold a lot of copies, but Jackson recorded infrequently, and his later albums sold nowhere near what Thriller did.",Who performed Thriller,-120.31552269544747,120.0
q_2,2457749,2457749,"Critic Reviews for Wind River. All Critics (22) | Top Critics (5) | Fresh (18) | Rotten (4) An engaging thriller, anchored by a strong sense of place (becoming a Sheridan specialty) and a great performance from Jeremy Renner. January 25, 2017 | Full Review.",Who performed Thriller,-120.40887353758382,121.0
q_2,8746535,8746535,"Beat It  is a song written and performed by American singer Michael Jackson and produced by Quincy Jones (with co-production by Jackson). It is the third single from the singer's sixth solo album, Thriller (1982). Eddie Van Halen played the song's distinctive overdriven guitar solo.",Who performed Thriller,-120.40887353758382,122.0
q_2,2856376,2856376,"Bourne (film series). The Bourne films are a series of action spy thriller film based on the character Jason Bourne (Matt Damon), a CIA assassin suffering from extreme memory loss who must figure out who he is, created by author Robert Ludlum.",Who performed Thriller,-120.43070973354183,123.0
q_2,2973871,2973871,"The Jackal is the 1997 action thriller starring Richard Gere as a former IRA sniper who is recruited by the FBI to track down a professional assassin known as The Jackal (Bruce Willis), who has been hired by a Russian mobster to eliminate a major American political figure.",Who performed Thriller,-120.43070973354183,124.0
q_2,4780692,4780692,"Chernobyl Diaries. Chernobyl Diaries is an original story from Oren Peli, who first terrified audiences with his groundbreaking thriller, Paranormal Activity. The film follows a group of six young tourists who, looking to go off the beaten path, hire an extreme tour guide.",Who performed Thriller,-120.43070973354183,125.0
q_2,7840155,7840155,"Thriller Film is a genre that revolves around anticipation and suspense. The aim for Thrillers is to keep the audience alert and on the edge of their seats. The protagonist in these films is set against a problem  an escape, a mission, or a mystery.",Who performed Thriller,-120.4913584838806,126.0
